1392,4,tensor(19),{13: 0.005435, 25: 0.010638, 15: 0.267185, 1: 1.0, 16: 0.376747, 29: 1.0, 21: 1.0, 4: 1.0, 0: 1.0, 20: 1.0, 23: 1.0, 14: 1.0, 7: 0.329308, 24: 0.361801, 17: 1.0, 28: 1.0, 31: 1.0, 3: 1.0, 5: 1.0, 30: 1.0, 19: 1.0, 26: 0.03887, 12: 0.948684, 9: 0.960526, 2: 0.973684, 11: 0.986111, 10: 0.973684, 18: 0.934211},117000,tensor([-0.0281, -0.0382,  0.0534,  ...,  0.0476, -0.0518,  0.0146])
1410,4,tensor(19),{13: 0.005435, 25: 0.010638, 15: 0.267185, 1: 1.0, 16: 0.376747, 29: 1.0, 21: 1.0, 4: 1.0, 0: 1.0, 20: 1.0, 23: 1.0, 14: 1.0, 7: 0.329308, 24: 0.361801, 17: 1.0, 28: 1.0, 31: 1.0, 3: 1.0, 5: 1.0, 30: 1.0, 19: 1.0, 26: 0.03887, 12: 0.948684, 9: 0.960526, 2: 0.973684, 11: 0.986111, 10: 0.973684, 18: 1.0, 27: 0.155633},117000,tensor([-0.0281, -0.0382,  0.0534,  ...,  0.0476, -0.0518,  0.0146])
1429,4,tensor(19),{13: 0.005435, 25: 0.010638, 15: 0.267185, 1: 1.0, 16: 0.376747, 29: 1.0, 21: 1.0, 4: 1.0, 0: 1.0, 20: 1.0, 23: 1.0, 14: 1.0, 7: 0.329308, 24: 0.361801, 17: 1.0, 28: 1.0, 31: 1.0, 3: 1.0, 5: 1.0, 30: 1.0, 19: 1.0, 26: 0.03887, 12: 0.948684, 9: 0.960526, 2: 0.973684, 11: 0.986111, 10: 0.973684, 18: 1.0, 27: 0.972953},117000,tensor([-0.0281, -0.0382,  0.0534,  ...,  0.0476, -0.0518,  0.0146])
1448,4,tensor(19),{13: 0.005435, 25: 0.010638, 15: 0.267185, 1: 1.0, 16: 0.376747, 29: 1.0, 21: 1.0, 4: 1.0, 0: 1.0, 20: 1.0, 23: 1.0, 14: 1.0, 7: 0.329308, 24: 0.361801, 17: 1.0, 28: 1.0, 31: 1.0, 3: 1.0, 5: 1.0, 30: 1.0, 19: 1.0, 26: 0.03887, 12: 0.948684, 9: 0.960526, 2: 0.973684, 11: 0.986111, 10: 0.973684, 18: 1.0, 27: 0.961842},117000,tensor([-0.0281, -0.0382,  0.0534,  ...,  0.0476, -0.0518,  0.0146])
1467,4,tensor(19),{13: 0.005435, 25: 0.010638, 15: 0.267185, 1: 1.0, 16: 0.376747, 29: 1.0, 21: 1.0, 4: 1.0, 0: 1.0, 20: 1.0, 23: 1.0, 14: 1.0, 7: 0.329308, 24: 0.361801, 17: 1.0, 28: 1.0, 31: 1.0, 3: 1.0, 5: 1.0, 30: 1.0, 19: 1.0, 26: 0.03887, 12: 0.948684, 9: 0.960526, 2: 0.973684, 11: 0.986111, 10: 0.973684, 18: 1.0, 27: 0.972953, 6: 0.100244},117000,tensor([-0.0281, -0.0382,  0.0534,  ...,  0.0476, -0.0518,  0.0146])
1486,2,tensor(26),{13: 0.005435, 25: 0.010638, 15: 0.267185, 1: 1.0, 16: 0.376747, 29: 1.0, 21: 1.0, 4: 1.0, 0: 1.0, 20: 1.0, 23: 1.0, 14: 1.0, 7: 0.329308, 24: 0.361801, 17: 1.0, 28: 1.0, 31: 1.0, 3: 1.0, 5: 1.0, 30: 1.0, 19: 1.0, 26: 1.0, 12: 0.948684, 9: 0.960526, 2: 0.973684, 11: 0.986111, 10: 0.973684, 18: 1.0, 27: 0.972953, 6: 0.199146},117000,tensor([-0.0113, -0.0615,  0.0752,  ...,  0.0866, -0.0679, -0.0034])
1505,2,tensor(26),{13: 0.005435, 25: 0.010638, 15: 0.267185, 1: 1.0, 16: 0.376747, 29: 1.0, 21: 1.0, 4: 1.0, 0: 1.0, 20: 1.0, 23: 1.0, 14: 1.0, 7: 0.329308, 24: 0.361801, 17: 1.0, 28: 1.0, 31: 1.0, 3: 1.0, 5: 1.0, 30: 1.0, 19: 1.0, 26: 1.0, 12: 0.948684, 9: 0.960526, 2: 0.973684, 11: 0.986111, 10: 0.973684, 18: 1.0, 27: 0.972953, 6: 0.225926, 22: 0.006098},117000,tensor([-0.0113, -0.0615,  0.0752,  ...,  0.0866, -0.0679, -0.0034])
1523,2,tensor(26),{13: 0.005435, 25: 0.010638, 15: 0.267185, 1: 1.0, 16: 0.376747, 29: 1.0, 21: 1.0, 4: 1.0, 0: 1.0, 20: 1.0, 23: 1.0, 14: 1.0, 7: 0.329308, 24: 0.361801, 17: 1.0, 28: 1.0, 31: 1.0, 3: 1.0, 5: 1.0, 30: 1.0, 19: 1.0, 26: 1.0, 12: 0.948684, 9: 0.960526, 2: 0.973684, 11: 0.986111, 10: 0.973684, 18: 1.0, 27: 0.972953, 6: 0.225926, 22: 0.873434},117000,tensor([-0.0113, -0.0615,  0.0752,  ...,  0.0866, -0.0679, -0.0034])
1542,2,tensor(26),{13: 0.005435, 25: 0.010638, 15: 0.267185, 1: 1.0, 16: 0.376747, 29: 1.0, 21: 1.0, 4: 1.0, 0: 1.0, 20: 1.0, 23: 1.0, 14: 1.0, 7: 0.329308, 24: 0.361801, 17: 1.0, 28: 1.0, 31: 1.0, 3: 1.0, 5: 1.0, 30: 1.0, 19: 1.0, 26: 1.0, 12: 0.948684, 9: 0.960526, 2: 0.973684, 11: 0.986111, 10: 0.973684, 18: 1.0, 27: 0.972953, 6: 0.225926, 22: 1.0},117000,tensor([-0.0113, -0.0615,  0.0752,  ...,  0.0866, -0.0679, -0.0034])
1561,2,tensor(26),{13: 0.005435, 25: 0.010638, 15: 0.267185, 1: 1.0, 16: 0.376747, 29: 1.0, 21: 1.0, 4: 1.0, 0: 1.0, 20: 1.0, 23: 1.0, 14: 1.0, 7: 0.329308, 24: 0.361801, 17: 1.0, 28: 1.0, 31: 1.0, 3: 1.0, 5: 1.0, 30: 1.0, 19: 1.0, 26: 1.0, 12: 0.948684, 9: 0.960526, 2: 0.973684, 11: 0.986111, 10: 0.973684, 18: 1.0, 27: 0.972953, 6: 0.225926, 22: 1.0, 8: 0.057746},117000,tensor([-0.0113, -0.0615,  0.0752,  ...,  0.0866, -0.0679, -0.0034])
1580,2,tensor(12),{13: 0.005435, 25: 0.010638, 15: 0.267185, 1: 1.0, 16: 0.376747, 29: 1.0, 21: 1.0, 4: 1.0, 0: 1.0, 20: 1.0, 23: 1.0, 14: 1.0, 7: 0.329308, 24: 0.361801, 17: 1.0, 28: 1.0, 31: 1.0, 3: 1.0, 5: 1.0, 30: 1.0, 19: 1.0, 26: 1.0, 12: 1.0, 9: 0.960526, 2: 0.973684, 11: 0.986111, 10: 0.973684, 18: 1.0, 27: 0.972953, 6: 0.225926, 22: 1.0, 8: 0.960526},117000,tensor([-0.0269, -0.0552,  0.0713,  ...,  0.0538, -0.0670,  0.0190])
1599,2,tensor(12),{13: 0.005435, 25: 0.010638, 15: 0.267185, 1: 1.0, 16: 0.376747, 29: 1.0, 21: 1.0, 4: 1.0, 0: 1.0, 20: 1.0, 23: 1.0, 14: 1.0, 7: 0.329308, 24: 0.361801, 17: 1.0, 28: 1.0, 31: 1.0, 3: 1.0, 5: 1.0, 30: 1.0, 19: 1.0, 26: 1.0, 12: 1.0, 9: 0.960526, 2: 0.973684, 11: 0.986111, 10: 0.973684, 18: 1.0, 27: 0.972953, 6: 0.225926, 22: 1.0, 8: 0.986111},117000,tensor([-0.0269, -0.0552,  0.0713,  ...,  0.0538, -0.0670,  0.0190])
